,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,4185
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9366
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,71
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1037
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3616
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,1592
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,1568
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2633
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,5297
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,279
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,4009
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,7269
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2332
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5750
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1481
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,995
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,450
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,1603
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,1088
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,2391
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,7361
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1738
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,2171
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,555
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,1007
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,375
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,2741
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,5021
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,371
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2442
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,2044
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1277
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,1418
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9422
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,747
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4516
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,7626
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3911
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1012
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,1690
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,1512
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,2314
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,6103
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1937
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3961
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,4591
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1912
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5746
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,2084
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,630
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,2376
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2384
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3634
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2810
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,340
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1773
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,639
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1222
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,9509
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,1358
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,3204
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,5133
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5640
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,10521
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,149
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,341
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,5080
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,3283
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,2712
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1962
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5716
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,673
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3675
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,14019
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,5046
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3355
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,-118
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,1111
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,632
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,4668
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3654
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1644
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,2249
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,6257
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2762
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15034
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,562
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,333
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,645
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,701
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,735
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,933
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,2041
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,8879
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,1543
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,15157
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,690
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1112
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2789
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,4919
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1988
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,342
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,932
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3684
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,315
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,-178
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,14347
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,2444
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,5954
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,8722
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1263
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,1055
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2629
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1873
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1566
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,6891
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,7978
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,976
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9350
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,2654
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,923
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1265
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1421
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4452
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,7184
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,167
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,5843
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,-395
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,1390
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,8893
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1171
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,4123
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4621
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5154
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7198
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,10291
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2860
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4393
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,16081
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1830
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,656
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5929
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1339
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,1185
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,999
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1132
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,4060
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3805
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,6359
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,-267
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9697
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,552
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2873
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1057
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,478
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,14803
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,1131
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,3941
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,161
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,2479
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,-210
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5949
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,5338
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3069
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2802
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,4204
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,430
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,18946
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2964
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4908
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5486
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4604
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,3234
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1307
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,83
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4027
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,1066
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3466
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,552
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,7957
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,5907
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,627
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,648
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2240
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,4503
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1146
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,8247
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,3182
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,6630
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,523
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,5057
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4209
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,15684
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,204
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,319
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,3638
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3987
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,3897
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,5106
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,10153
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1261
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1442
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,-397
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,3678
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,1142
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,539
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,799
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3408
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,4361
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,3887
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1569
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2642
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,3247
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,6092
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,946
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2741
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1389
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4330
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,10895
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,901
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2102
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,135
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,1479
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,5799
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,660
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,690
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,6394
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,5730
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,430
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2530
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,613
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3848
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,1376
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,9382
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2996
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,3224
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,2993
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,5278
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2275
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,-1025
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,4981
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6237
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4862
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,678
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,1897
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3482
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,223
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,3600
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,4487
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,8726
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,6260
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1686
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,2892
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1932
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5580
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,844
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,-879
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,309
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3708
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6130
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,6919
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15538
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4970
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1712
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,-375
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3678
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,7131
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,4606
621,1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,4691
622,1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,6157
623,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,68
624,1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,5589
625,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,751
626,1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,6622
627,1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,6215
628,1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,5782
629,0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,370
630,0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,1216
631,1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,6193
632,0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,-664
633,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,14721
634,0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,-1225
635,0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,1889
636,2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,14553
637,0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,218
638,0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,-287
639,1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,11384
640,0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,-394
641,1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,5022
642,2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,13696
643,0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,4950
644,1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,6625
645,0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,3835
646,1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,9450
647,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1122
648,0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,1498
649,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,73
650,0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,2366
651,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,-1453
652,0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,4740
653,0.5,Good,J,VS2,63.2,60.0,5.01,5.06,3.18,72
654,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,5215
655,1.0,Premium,E,SI1,60.7,59.0,6.41,6.38,3.88,5340
656,0.37,Ideal,F,VS2,60.6,56.0,4.63,4.64,2.81,916
657,0.52,Good,E,VS2,58.3,61.0,5.26,5.31,3.08,1482
658,1.51,Good,I,SI1,63.9,63.0,7.2,7.17,4.59,9044
659,2.09,Premium,H,SI2,61.0,60.0,8.28,8.19,5.02,14416
660,0.7,Good,F,SI1,63.8,60.0,5.63,5.6,3.58,2532
661,0.71,Premium,D,VVS1,59.2,59.0,5.88,5.84,3.47,4123
662,0.35,Ideal,F,VS2,61.4,54.0,4.58,4.54,2.8,748
663,0.35,Premium,E,VS2,60.9,59.0,4.54,4.56,2.77,779
664,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1051
665,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,3957
666,1.04,Premium,J,SI2,62.0,59.0,6.49,6.47,4.02,3434
667,0.34,Premium,H,VS1,61.4,59.0,4.53,4.5,2.77,276
668,0.34,Ideal,G,IF,61.3,56.0,4.52,4.55,2.78,1617
669,0.5,Very Good,D,SI1,61.0,61.0,5.08,5.11,3.11,1415
670,1.1,Ideal,F,VS2,61.4,56.0,6.68,6.64,4.09,6691
671,0.73,Ideal,D,VS2,61.4,56.0,5.81,5.78,3.56,3804
672,0.5,Ideal,E,SI2,62.8,55.0,5.08,5.05,3.18,655
673,0.77,Ideal,D,SI1,62.3,56.0,5.84,5.87,3.65,3736
674,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,1566
675,1.01,Premium,E,VS2,62.5,58.0,6.44,6.4,4.01,5928
676,0.72,Ideal,F,SI2,62.4,55.0,5.72,5.76,3.58,2287
677,1.51,Premium,F,SI2,59.9,58.0,7.53,7.46,4.49,9069
678,0.53,Very Good,F,VS1,60.6,57.0,5.21,5.25,3.17,2077
679,1.07,Very Good,H,SI1,60.4,58.0,6.67,6.73,4.05,5028
680,0.72,Ideal,D,VS2,62.6,58.0,5.7,5.73,3.58,3852
681,1.04,Good,G,VS1,63.8,57.0,6.43,6.4,4.09,6063
682,0.9,Very Good,F,SI2,61.1,54.0,6.27,6.29,3.84,3454
683,0.5,Ideal,J,VS2,61.6,56.0,5.08,5.14,3.15,331
684,0.4,Very Good,J,IF,62.7,60.0,4.64,4.7,2.93,697
685,0.35,Ideal,F,VS2,62.5,57.0,4.5,4.53,2.82,872
686,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,3142
687,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,5856
688,0.97,Ideal,H,VS2,62.9,56.0,6.35,6.31,3.98,4997
689,0.38,Ideal,H,SI1,62.0,54.0,4.66,4.72,2.91,-130
690,0.4,Ideal,G,VVS1,60.2,60.0,4.78,4.82,2.89,1630
691,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,10822
692,0.41,Premium,J,VVS1,62.2,59.0,4.75,4.71,2.94,413
693,1.0,Good,G,VVS2,61.6,60.0,6.34,6.38,3.92,6155
694,0.75,Very Good,D,SI2,63.6,58.0,5.71,5.76,3.65,2787
695,1.2,Ideal,G,VS1,62.0,57.0,6.81,6.78,4.21,7805
696,0.3,Ideal,F,IF,62.1,54.0,4.32,4.35,2.69,1636
697,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,4456
698,0.38,Very Good,E,VS2,60.3,58.0,4.67,4.72,2.83,862
699,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05,1079
700,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63,3575
701,0.9,Very Good,I,SI2,60.4,58.0,6.25,6.31,3.79,2491
702,1.57,Premium,J,SI2,59.6,56.0,7.59,7.5,4.5,8232
703,1.16,Ideal,F,VVS2,60.5,58.0,6.77,6.85,4.12,8018
704,0.7,Very Good,D,VS2,61.8,55.0,5.68,5.72,3.52,3450
705,0.91,Premium,E,SI1,62.4,57.0,6.23,6.11,3.85,4514
706,1.01,Ideal,H,SI1,60.4,58.0,6.47,6.5,3.92,4790
